id,name,post_count,tags,copyright_tags,clothing_tags,avg_score,avg_fav_count
1693635,heixiu,644,"blonde hair, green eyes, long hair, multicolored hair, multiple tails, streaked hair, tail, white hair, fox tail","heixiu, arknights, luo xiaohei zhanji","cardigan, hairband, high-waist skirt, long sleeves, neck ribbon, open clothes, ribbon, shoes, skirt, socks, shirt, flower, puffy sleeves, mary janes, pantyhose, frilled hairband, frills, shoulder bag, jacket",15.67,14.32
2336520,fleurdelys_(wuthering_waves),644,"blue eyes, huge breasts, long hair, colored inner hair, large breasts, multicolored hair, sidelocks, blonde hair, blue hair, very long hair","fleurdelys (wuthering waves), wuthering waves","breasts, black dress, collar, dress, earrings, tabard, necklace",52.74,49.83
422398,misdreavus,644,"red eyes, yellow sclera, long hair, multicolored hair, blue hair","misdreavus, pokemon","beads, necklace",7.33,9.5
2062025,inukai_iroha,643,"blonde hair, blue eyes, braid, long hair, twin braids, very long hair, dot nose, low twin braids, green eyes, orange hair, medium hair, multicolored eyes, pink eyes","inukai iroha, precure, wonderful precure!","bow, dress, earrings, hair bow, hat, purple dress, purple hat, shoes, short sleeves, thighhighs, brooch, capelet, deerstalker, frills, hairband, hat ornament, heart hat ornament, petticoat, pouch, clothing cutout, hair ornament, hairclip, ribbon, shirt, shorts, skirt, bowtie, long sleeves, breasts, mini hat",7.82,6.72
5179,shamal,643,"purple eyes, blonde hair, large breasts, red eyes, short hair","shamal, lyrical nanoha, mahou shoujo lyrical nanoha strikers, mahou shoujo lyrical nanoha, mahou shoujo lyrical nanoha a's","earrings, hat, breasts",5.97,10.98
717049,grimsley_(pokemon),643,"black hair, multicolored hair, two-tone hair, blue eyes, short hair, hair between eyes, pointy hair, grey eyes","grimsley (pokemon), pokemon, pokemon sm, pokemon bw","japanese clothes, shoes, jacket, pants, buttons, long sleeves, shirt",2.2,2.19
1022450,baba_konomi,643,"blue eyes, brown hair, small breasts, aqua eyes, hair between eyes, braid, single braid, long hair, hair over shoulder, green eyes","baba konomi, idolmaster, idolmaster million live!, idolmaster million live! theater days","breasts, dress, collarbone, shirt, hair ornament",25.61,28.32
1594467,texas_(winter_messenger)_(arknights),643,"black hair, long hair, orange eyes, sidelocks, tail, wolf tail, hair between eyes, blue hair, yellow eyes, multicolored hair, two-tone hair, colored inner hair, red hair, red eyes","texas (winter messenger) (arknights), arknights","fur trim, gloves, jacket, pantyhose, shirt, shorts, long sleeves, red gloves, fur-trimmed sleeves, hood, coat, fur-trimmed coat, open clothes, winter coat",34.47,32.49
872970,neferpitou,643,"cat tail, grey hair, red eyes, short hair, tail, curly hair, white hair, hair between eyes","neferpitou, hunter x hunter","buttons, jacket, long sleeves, shorts, shirt, breasts, socks",40.16,47.87
1992650,sakura_miko_(school_uniform),642,"ahoge, medium hair, pink hair, green eyes, long hair, hair between eyes","sakura miko (school uniform), hololive, mario (series), mario kart","sailor collar, shirt, short sleeves, breasts, hair ornament, hairclip, hat, panties, plaid skirt, pleated skirt, skirt, white panties, collarbone, school uniform, serafuku",16.98,16.36
608593,twilight_sparkle,642,"black hair, glasses, long hair, multicolored hair, purple eyes, purple hair, streaked hair, blunt bangs, pink hair","twilight sparkle, my little pony, my little pony: equestria girls, my little pony: friendship is magic","glasses, shirt, skirt, breasts",23.28,35.83
1955338,moe_(swimsuit)_(blue_archive),642,"brown hair, long hair, twintails, yellow eyes, brown eyes, large breasts, glasses","moe (swimsuit) (blue archive), blue archive","bikini, breasts, hair ribbon, hood, hoodie, long sleeves, ribbon, sandals, side-tie bikini bottom, swimsuit, jacket, glasses",72.36,68.89
1460748,kai'sa,642,"medium breasts, long hair, purple eyes, purple hair, black hair, large breasts, pink eyes","kai'sa, league of legends","breasts, bodysuit, collarbone, gloves",32.48,34.97
2255323,imadake_dabuchi_tabemi,642,"ahoge, brown hair, twintails, short hair, black eyes, brown eyes","imadake dabuchi tabemi, mcdonald's","blue necktie, headset, necktie, shirt, shorts, striped shirt, visor cap, short sleeves, socks, black necktie, hat, red hat, badge, bow, button badge, collared shirt, happi, japanese clothes, breasts, pinstripe pattern, shoes",18.79,17.23
2092394,shishiro_botan_(casual),641,"grey eyes, grey hair, large breasts, long hair, lion tail, tail, ahoge, sidelocks, hair between eyes, twintails","shishiro botan (casual), hololive","breasts, shirt, shorts, jacket, earrings, t-shirt",62.9,60.04
403412,whitney_(pokemon),641,"large breasts, pink hair, pink eyes, twintails, long hair","whitney (pokemon), pokemon, pokemon hgss, pokemon gsc","breasts, shirt, shorts, hair ornament, hairclip, short sleeves, short shorts",40.7,59.92
10438,zangief,640,"beard, brown hair, facial hair, mohawk, short hair, mustache","zangief, street fighter, street fighter 6",,8.22,8.92
1657401,wii_fit_trainer_(female),640,"black hair, long hair, ponytail, grey eyes, large breasts, grey hair, medium breasts","wii fit trainer (female), wii fit, super smash bros.","pants, breasts, tank top, capri pants, crop top",50.09,88.63
1511896,kiana_kaslana_(white_comet),640,"hair between eyes, long hair, very long hair, ahoge, blue eyes, white hair, braid, medium breasts, twin braids","kiana kaslana (white comet), honkai (series), honkai impact 3rd","long sleeves, bodysuit, breasts, clothing cutout, jacket, hair ornament",28.02,26.84
1485692,massachusetts_(azur_lane),640,"grey hair, large breasts, long hair, red eyes, white hair, very long hair, multicolored hair","massachusetts (azur lane), azur lane","bikini, breasts, jacket, swimsuit, collarbone, hair ornament, open clothes, shorts, long sleeves",60.45,92.53
455630,death_(entity),640,"long hair, black hair, short hair, pink hair, red eyes, white hair, blonde hair, twintails, large breasts","death (entity), hololive, hololive english, original","breasts, dress, gloves, hood, shirt, spikes, long sleeves, shoes, skirt, robe, torn clothes, boots, cape, black dress, hair ornament, flower, veil, thighhighs",16.06,23.86
1630990,hiburi_(kancolle),640,"brown eyes, long hair, black hair, ponytail, short ponytail, short hair","hiburi (kancolle), kantai collection","dress, hat, sailor collar, short sleeves, white dress, sailor dress, white hat, socks, shoes, uwabaki",7.87,8.82
1553328,gummy_(arknights),640,"blonde hair, red eyes, short hair, twintails, orange eyes","gummy (arknights), arknights","dress, hair ornament, hairclip, jacket, long sleeves, open clothes, pantyhose, sailor collar, sailor dress, neckerchief, shirt, shoes, school uniform",19.9,23.5
1377959,toyama_kasumi,639,"brown hair, cone hair bun, hair bun, medium hair, purple eyes, long hair, medium breasts, short hair","toyama kasumi, bang dream!","dress, hair ornament, long sleeves, ribbon, school uniform, shirt, bow, breasts, skirt, collarbone",13.03,15.36
1452679,amakusa_shirou_(fate),639,"ponytail, white hair, yellow eyes, parted bangs, short hair, long hair, brown eyes, spiked hair","amakusa shirou (fate), fate/grand order, fate (series), fate/apocrypha","cape, jacket, long sleeves, necklace, shirt, pants, earrings, tassel, stole, priest",6.58,7.58
1439996,admiral_hipper_(azur_lane),639,"blonde hair, green eyes, hair between eyes, long hair, ahoge, two side up, small breasts, sidelocks","admiral hipper (azur lane), azur lane","gloves, breasts, buttons, clothing cutout, collarbone, thighhighs, skirt, hat, jacket",54.23,74.08
1410192,meguru_(cookie),639,"blonde hair, blue eyes, short hair, white pupils, braid, side braid, single braid","meguru (cookie), cookie (touhou), touhou","apron, black gloves, black hat, bow, bowtie, buttons, gloves, hat, hat bow, shirt, skirt, capelet, hair bow, vest, shoes, mary janes, pantyhose, frills",3.65,3.33
2058265,pien_cat_(needy_girl_overdose),638,"blonde hair, blue hair, multicolored hair, quad tails, blue eyes, pink hair, black eyes, black hair, hair over one eye, long hair, twintails, very long hair","pien cat (needy girl overdose), needy girl overdose","sailor collar, bow, hair bow, neck ribbon, ribbon, hair ornament, long sleeves, pleated skirt, school uniform, serafuku, shirt, skirt, suspender skirt, shoes, collared shirt",12.03,10.98
595131,honekoneko_(psg),638,"blunt bangs, long hair, pink hair, purple hair, very long hair, colored inner hair, multicolored hair, two-tone hair, blue eyes, blue hair, green eyes, large breasts","honekoneko (psg), panty & stocking with garterbelt","black dress, dress, pantyhose, bow, breasts, hair bow, ribbon, thighhighs, puffy sleeves, long sleeves",40.99,54.45
6511,kirakishou,637,"wavy hair, long hair, very long hair, yellow eyes, blonde hair, two side up, pink hair","kirakishou, rozen maiden","flower, dress, frills, hair flower, hair ornament, long sleeves, white dress, juliet sleeves, puffy sleeves, boots, lace-up boots, lolita fashion, thigh boots",9.29,11.45
1248294,midna_(true),637,"front ponytail, long hair, medium breasts, orange hair, red eyes, yellow sclera, large breasts","midna (true), the legend of zelda, the legend of zelda: twilight princess","breasts, hood",47.95,60.41
1263511,paladin_(final_fantasy),637,"blonde hair, green eyes, long hair, short hair, blue eyes, brown hair, white hair, black hair, facial hair","paladin (final fantasy), final fantasy, final fantasy xiv, final fantasy iv, final fantasy xi","armor, boots, cape, hair ornament, earrings, headband, thighhighs",11.04,14.21
1780270,tamamo_no_mae_(swimsuit_lancer)_(second_ascension)_(fate),637,"fox tail, large breasts, long hair, pink hair, tail, yellow eyes, hair between eyes","tamamo no mae (swimsuit lancer) (second ascension) (fate), fate/grand order, fate (series)","bikini, breasts, collarbone, halterneck, hat, side-tie bikini bottom, string bikini, swimsuit, bracelet, shirt, straw hat, see-through clothes, t-shirt",49.25,66.58
1951942,skadi_(elite_ii)_(arknights),637,"grey hair, hair between eyes, large breasts, red eyes, long hair, low-tied long hair, very long hair, white hair, medium breasts","skadi (elite ii) (arknights), arknights","breasts, ascot, black gloves, clothing cutout, detached sleeves, gloves, pants, shirt, hat, black hat",27.05,25.77
2039804,shishiro_botan_(button-down),636,"grey hair, ahoge, large breasts, lion tail, long hair, sidelocks, tail, grey eyes, hair between eyes, hair over one eye, multicolored hair","shishiro botan (button-down), hololive","breasts, pantyhose, shorts, shirt, sports bra, long sleeves",61.38,58.77
1817724,shigure_(hot_spring)_(blue_archive),636,"green hair, hair between eyes, medium breasts, purple eyes, tail, aqua hair, blue eyes, multicolored eyes, short hair, medium hair, large breasts","shigure (hot spring) (blue archive), blue archive","breasts, japanese clothes, kimono, long sleeves, yukata, haori, sash, wide sleeves, collarbone",60.27,57.12
1294429,kanna_(cookie),636,"brown eyes, brown hair, large breasts, red eyes, sidelocks, long hair, medium breasts","kanna (cookie), cookie (touhou), touhou","bow, breasts, frills, hair bow, hair tubes, ascot, detached sleeves, ribbon-trimmed sleeves, ribbon trim, shirt, sleeveless shirt, skirt, collared shirt",9.97,9.94
466402,sailor_neptune,636,"blue eyes, long hair, wavy hair, green hair, aqua eyes, aqua hair, green eyes","sailor neptune, bishoujo senshi sailor moon","bow, bowtie, breasts, brooch, circlet, collarbone, gloves, leotard, miniskirt, pleated skirt, sailor collar, skirt, white gloves, ribbon, earrings, tiara",10.15,13.95
1672726,welrod_mkii_(girls'_frontline),635,"blonde hair, green eyes, short hair, twintails, braid, medium breasts, two side up","welrod mkii (girls' frontline), girls' frontline","collared shirt, gloves, jacket, necktie, pleated skirt, shirt, shoes, skirt, socks, black gloves, breasts, pinstripe pattern, vest, blue necktie, corset, sleeves rolled up, panties, miniskirt",29.1,34.87
1396407,ai-chan_(tawawa),635,"braid, large breasts, short hair, blue eyes, brown hair, side braid, green eyes","ai-chan (tawawa), getsuyoubi no tawawa","breasts, collared shirt, long sleeves, necktie, pleated skirt, school uniform, shirt, skirt, collarbone, hair ornament, open clothes, pantyhose",54.83,78.16
1783946,justina_follower_(blue_archive),635,"crossed bangs, grey hair, large breasts, long hair, purple eyes, blue eyes, orange hair, hair between eyes, very long hair","justina follower (blue archive), blue archive","breasts, latex, leotard, nun, thighhighs, veil, coif, long sleeves, gloves, black gloves",83.5,79.72
1233671,carbuncle_(puyopuyo),635,"brown eyes, brown hair, ponytail, short hair, half updo","carbuncle (puyopuyo), madou monogatari, puyopuyo","boots, shirt, skirt, armor, short sleeves, cape, dress",6.44,9.72
1869594,venti_(archon)_(genshin_impact),634,"aqua hair, black hair, braid, twin braids, gradient hair, multicolored hair, blue hair, hair between eyes, aqua eyes, blue eyes","venti (archon) (genshin impact), genshin impact","capelet, crop top, flower, hair flower, hair ornament, hood, shorts, thighhighs, shirt, gloves",24.29,23.02
482257,nao_(mabinogi),634,"blue eyes, large breasts, long hair, twintails, white hair, medium breasts, hair between eyes, grey hair","nao (mabinogi), mabinogi","breasts, hair ribbon, ribbon, thighhighs, dress",16.08,37.12
1544987,applin,634,"green eyes, purple hair, black eyes, white pupils, yellow eyes, black hair, multicolored hair, two-tone hair, brown hair, crossed bangs, hair between eyes, orange eyes, long hair","applin, pokemon, pokemon tcg, pokemon sv, pokemon swsh","hair ornament, jacket, long sleeves, sleeves past wrists, collarbone, hairband, shirt, shoes, shorts, hat, gloves, red gloves, collared shirt, tank top, necktie, ribbon",7.12,7.0
1991431,fate_testarossa_(lightning_form),634,"blonde hair, long hair, red eyes, twintails, very long hair","fate testarossa (lightning form), lyrical nanoha, mahou shoujo lyrical nanoha, mahou shoujo lyrical nanoha a's","cape, gloves, leotard, skirt, thighhighs, ribbon, showgirl skirt, hair ribbon",5.46,11.27
1440195,ping_hai_(azur_lane),634,"ahoge, brown hair, long hair, red eyes, small breasts, twintails, very long hair, brown eyes, blunt bangs","ping hai (azur lane), azur lane","breasts, china dress, chinese clothes, clothing cutout, dress, fur trim, jacket, red dress, thighhighs, hair ornament, hairband, long sleeves, coat, panties, pelvic curtain, white panties",36.46,47.74
